Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
01/09/2022 05:13,70,100428660,11904,80C0C1750,64.45,US Dollar,64.45,US Dollar,Credit Card,0
01/09/2022 00:04,1,80010C060,1,80010C060,21.9,US Dollar,21.9,US Dollar,Reinvestment,0
01/09/2022 19:53,121580,80840E2F0,220572,8087C1CC0,521.55,UK Pound,521.55,UK Pound,Credit Card,0
01/09/2022 00:01,220,800145A20,220,800145A20,33877.87,US Dollar,33877.87,US Dollar,Reinvestment,0
01/09/2022 00:28,1,8001D9E20,1,8001D9E20,120826.27,US Dollar,120826.27,US Dollar,Reinvestment,0
01/09/2022 05:04,324191,808CFD280,111631,808D04C70,0.01,US Dollar,0.01,US Dollar,Cheque,0
06/09/2022 11:15,1412,801783860,118453,8081D8F80,5752.41,US Dollar,5752.41,US Dollar,ACH,1
02/09/2022 13:42,21940,80C5AEED0,226350,80B3748B0,16879.69,Euro,16879.69,Euro,ACH,1
01/09/2022 05:29,70,100428660,15723,804DCA750,710.47,US Dollar,710.47,US Dollar,Cheque,0
01/09/2022 05:06,16333,8045BBA20,11899,805F406C0,100082.73,US Dollar,100082.73,US Dollar,Cash,0
01/09/2022 05:22,38992,803510EA0,1,80351C280,2.9,US Dollar,2.9,US Dollar,Cheque,0
01/09/2022 05:22,4523,806D98E50,4523,806D98E50,46691.74,US Dollar,46691.74,US Dollar,Reinvestment,0
05/09/2022 08:17,239692,80F509740,39678,80F523260,920.59,Swiss Franc,920.59,Swiss Franc,ACH,1
04/09/2022 07:30,13037,80DB5CB00,21813,80DB5D190,2492.98,US Dollar,2492.98,US Dollar,ACH,1
01/09/2022 05:24,1047,805EC7B80,1047,805EC7B80,11.61,US Dollar,11.61,US Dollar,Reinvestment,0
01/09/2022 19:40,16649,806624FF0,116781,8070AF890,151017.57,Ruble,151017.57,Ruble,Credit Card,0
06/09/2022 02:46,23691,8021353D0,15231,80266F880,10019.05,Euro,10019.05,Euro,ACH,1
01/09/2022 05:08,21575,804E56AE0,29802,80CF02280,4787.48,US Dollar,4787.48,US Dollar,Credit Card,0
04/09/2022 21:58,8798,8056D0240,1501,801C04E20,9261.41,Euro,9261.41,Euro,ACH,1
05/09/2022 04:04,17400,80DFAB280,24811,80B8C9580,11199,Euro,11199,Euro,ACH,1
06/09/2022 10:18,10,800C21050,21831,80848B5B0,3079.33,Euro,3079.33,Euro,ACH,1
01/09/2022 00:20,1,8000F7850,1,8001003A0,300.44,US Dollar,300.44,US Dollar,Cash,0
08/09/2022 18:57,70,100428660,23842,804F51990,139.42,US Dollar,139.42,US Dollar,Credit Card,1
01/09/2022 05:17,2385,8012A0B00,8798,804195440,471.65,US Dollar,471.65,US Dollar,Cheque,0
12/09/2022 17:52,119,811DCA9B0,222,811D80C30,19428.85,Saudi Riyal,19428.85,Saudi Riyal,ACH,1
07/09/2022 12:02,25547,806685680,908,801A90E20,7558.09,US Dollar,7558.09,US Dollar,ACH,1
08/09/2022 05:41,70,1004286F0,5627,810730950,6366,Yuan,6366,Yuan,Cheque,1
04/09/2022 04:05,23,8102CA2C0,9679,8040FAF80,1352779.07,Yen,1352779.07,Yen,ACH,1
01/09/2022 05:23,4403,801AD71D0,2947,80606E860,7740.96,US Dollar,7740.96,US Dollar,Cheque,0
01/09/2022 05:16,25547,803D598E0,10,8046221A0,1074.61,US Dollar,1074.61,US Dollar,Cheque,0
01/09/2022 05:12,10,8019B41F0,130596,80DBA12A0,11.33,US Dollar,11.33,US Dollar,Cheque,0
04/09/2022 16:08,219077,80D030A40,39721,80F203B70,11927.9,Swiss Franc,11927.9,Swiss Franc,ACH,1
01/09/2022 22:04,22828,80C627820,113685,8066D12D0,3785.86,US Dollar,3785.86,US Dollar,ACH,1
01/09/2022 19:49,112497,805849D80,13154,805A24BF0,160378.47,Rupee,160378.47,Rupee,ACH,0
01/09/2022 00:28,12,80012A760,12,80012A760,3.57,US Dollar,3.57,US Dollar,Reinvestment,0
01/09/2022 19:35,5,807C34D20,220541,807F85E10,638.56,UK Pound,638.56,UK Pound,Cheque,0
03/09/2022 10:45,15231,80266F880,23691,8021353D0,3875.93,Euro,3875.93,Euro,ACH,1
01/09/2022 05:14,27637,80316AF00,27637,80316AF00,21.17,US Dollar,21.17,US Dollar,Reinvestment,0
01/09/2022 05:22,220,800BEF370,18819,80340AF90,911.64,US Dollar,911.64,US Dollar,Credit Card,0
01/09/2022 00:05,10,8000F89F0,12,8001F1B20,7183.39,US Dollar,7183.39,US Dollar,Cheque,0
01/09/2022 05:03,120627,80B7AF480,120627,80B7AF480,11615.5,US Dollar,11615.5,US Dollar,Reinvestment,0
01/09/2022 05:09,2454,8019BE660,14325,80B2F45C0,215.57,US Dollar,215.57,US Dollar,Cheque,0
01/09/2022 05:21,224466,80A74AD20,224466,80A74AD20,8910.27,US Dollar,8910.27,US Dollar,Reinvestment,0
13/09/2022 04:31,26580,80681F820,1412,8051E3B20,7268.34,US Dollar,7268.34,US Dollar,ACH,1
09/09/2022 11:54,13862,8078765D0,10441,8046D5A70,3509.8,Euro,3509.8,Euro,ACH,1
01/09/2022 05:28,1411,80852E780,1411,80852E780,19.89,US Dollar,19.89,US Dollar,Reinvestment,0
01/09/2022 00:05,12,8001632A0,12,8001632A0,11338.08,US Dollar,11338.08,US Dollar,Reinvestment,0
01/09/2022 05:27,70,100428660,13145,80349E9E0,10496.64,US Dollar,10496.64,US Dollar,Cheque,0
10/09/2022 11:57,21749,801F05EF0,10,80016D280,12104.04,US Dollar,12104.04,US Dollar,ACH,1
12/09/2022 16:05,1490,8004FB470,33245,80EBE7E20,3821.86,Euro,3821.86,Euro,ACH,1
05/09/2022 19:06,1490,802E79D60,10,800C21050,3608.31,US Dollar,3608.31,US Dollar,ACH,1
01/09/2022 05:14,111433,8075577A0,17425,808F747B0,569428.83,US Dollar,569428.83,US Dollar,ACH,0
02/09/2022 09:40,126426,812F80E60,22736,812F80F50,4763.61,US Dollar,4763.61,US Dollar,ACH,1
06/09/2022 20:59,29467,803FBBE90,110057,803FBC0C0,199213.11,Yen,199213.11,Yen,ACH,1
02/09/2022 16:07,48309,811C599A0,119,811C597B0,796.07,Saudi Riyal,796.07,Saudi Riyal,ACH,1
04/09/2022 10:00,21745,803366440,16136,80605A3E0,1692.77,US Dollar,1692.77,US Dollar,ACH,1
01/09/2022 05:02,24132,801D67370,4726,80455B570,865.27,US Dollar,865.27,US Dollar,Cheque,0
01/09/2022 05:02,335998,80D1F1AD0,335998,80D1F1AD0,8230.8,US Dollar,8230.8,US Dollar,Reinvestment,0
01/09/2022 00:10,22828,8018A5CF0,22828,8018A5CF0,18.28,US Dollar,18.28,US Dollar,Reinvestment,0
01/09/2022 00:24,10,8001074F0,12,800145390,10941283.39,US Dollar,10941283.39,US Dollar,Cheque,0
01/09/2022 19:42,16678,806DA50C0,17120,806F97040,220.46,Ruble,220.46,Ruble,ACH,0
01/09/2022 05:10,19729,806E885A0,11813,8097C12A0,2621.55,US Dollar,2621.55,US Dollar,Cheque,0
03/09/2022 11:53,1588,80064E510,1601,80064E5B0,1214.32,US Dollar,1214.32,US Dollar,ACH,1
01/09/2022 19:59,220504,808276350,22541,80846C3D0,95.31,UK Pound,95.31,UK Pound,Cheque,0
09/09/2022 02:29,15863,807B04400,117698,807B048A0,3410.7,Euro,3410.7,Euro,ACH,1
01/09/2022 05:20,1674,8017DFF50,18015,8041B99C0,18708.31,US Dollar,18708.31,US Dollar,Cheque,0
04/09/2022 21:37,150240,812D22980,150240,812D22980,71726.48,Saudi Riyal,71726.48,Saudi Riyal,ACH,1
01/09/2022 05:27,16224,803459C70,16224,803459C70,2725.14,US Dollar,2725.14,US Dollar,Reinvestment,0
05/09/2022 15:02,226925,80BD5D6F0,7042,803173180,10931.26,US Dollar,10931.26,US Dollar,ACH,1
01/09/2022 19:36,10,8061E0660,10,8061E0660,1940.67,Ruble,1940.67,Ruble,Reinvestment,0
01/09/2022 19:41,116781,806AEC200,217096,8074B26B0,789490.96,Ruble,789490.96,Ruble,Cheque,0
01/09/2022 19:44,70,100428810,221765,807E86BB0,2749.32,UK Pound,2749.32,UK Pound,Credit Card,0
02/09/2022 02:28,70,100428660,9371,80E49E460,6133.54,US Dollar,6133.54,US Dollar,Cash,1
10/09/2022 08:08,19329,8103CC7C0,9482,8103CC810,4349.89,US Dollar,4349.89,US Dollar,ACH,1
01/09/2022 01:56,13057,80DED0520,211,80A451570,26390.87,Australian Dollar,26390.87,Australian Dollar,ACH,1
07/09/2022 14:10,3881,811032980,30850,811040820,745.57,Euro,745.57,Euro,ACH,1
07/09/2022 11:52,70,1004286F0,18067,80381EF60,92829.36,Yuan,92829.36,Yuan,Cheque,1
07/09/2022 12:46,43462,810CCA350,143496,810CF8F10,11207.25,Shekel,11207.25,Shekel,ACH,1
02/09/2022 01:26,70,100428660,222664,80CDFC680,4176.91,US Dollar,4176.91,US Dollar,Cheque,1
01/09/2022 19:50,12,8059B4520,12,8059B4520,1375.82,Rupee,1375.82,Rupee,Reinvestment,0
01/09/2022 05:24,235711,80DA38F60,235711,80DA38F60,10.3,US Dollar,10.3,US Dollar,Reinvestment,0
03/09/2022 02:12,70,1004289C0,143242,8119C4980,7151.03,Shekel,7151.03,Shekel,Credit Card,1
01/09/2022 19:33,7,807EEE2D0,121987,8086D3F00,193.96,UK Pound,193.96,UK Pound,Cheque,0
01/09/2022 05:25,22345,8017C3660,1665,8086F3A60,27355.59,US Dollar,27355.59,US Dollar,Credit Card,0
10/09/2022 13:27,112989,804FF77B0,4726,802E2AD70,4492.45,US Dollar,4492.45,US Dollar,ACH,1
01/09/2022 05:12,16224,803A07950,16224,803A07950,782.61,US Dollar,782.61,US Dollar,Reinvestment,0
04/09/2022 19:50,1686,80113D5D0,121303,80BDDEE60,6507,US Dollar,6507,US Dollar,ACH,1
09/09/2022 02:02,214,809291B70,8,809291CB0,241.02,Canadian Dollar,241.02,Canadian Dollar,ACH,1
01/09/2022 19:45,28,80714AD60,28,80714AD60,651.52,Ruble,651.52,Ruble,Reinvestment,0
01/09/2022 05:25,70,100428660,22164,8088902C0,532.95,US Dollar,532.95,US Dollar,Credit Card,0
04/09/2022 14:59,48309,811C599A0,119,811C597B0,64379.45,Saudi Riyal,64379.45,Saudi Riyal,ACH,1
01/09/2022 10:11,24963,8134E8B60,1502,8134EAB60,182.66,Euro,182.66,Euro,ACH,1
03/09/2022 19:04,15,803B24460,14099,803322B20,14737.52,US Dollar,14737.52,US Dollar,ACH,1
01/09/2022 05:28,25075,8031E4EE0,28800,805BCBBA0,3849.37,US Dollar,3849.37,US Dollar,Wire,0
04/09/2022 09:59,1,800056160,1362,8001ECD70,4383.81,US Dollar,4383.81,US Dollar,ACH,1
08/09/2022 04:56,117143,806545F80,16787,806545FD0,3473720.51,Ruble,3473720.51,Ruble,ACH,1
01/09/2022 00:06,10,800126770,10,800126770,187.64,US Dollar,187.64,US Dollar,Reinvestment,0
01/09/2022 05:09,132921,80DA9ED90,234347,80DAA12D0,2744.7,US Dollar,2744.7,US Dollar,ACH,0
09/09/2022 12:39,2591,800AEAC00,410,8003AA6D0,306.49,Euro,306.49,Euro,ACH,1
08/09/2022 19:17,2591,800AEAC00,20,8002DA960,1929.85,Euro,1929.85,Euro,ACH,1
04/09/2022 09:42,213,80C93DF00,112,8000C76D0,12539.3,Swiss Franc,12539.3,Swiss Franc,ACH,1
06/09/2022 18:58,13327,80D1525F0,34183,80D152F60,4184.08,US Dollar,4184.08,US Dollar,ACH,1
01/09/2022 05:15,24032,80DD5E930,24032,80DD5E930,2883.75,US Dollar,2883.75,US Dollar,Reinvestment,0
01/09/2022 00:23,1420,8002258B0,1420,8002258B0,23.95,US Dollar,23.95,US Dollar,Reinvestment,0
01/09/2022 05:07,130425,80E26C5D0,130425,80E26C5D0,17.48,US Dollar,17.48,US Dollar,Reinvestment,0
09/09/2022 12:00,25075,805FF2990,23833,80D0F39E0,1928.45,US Dollar,1928.45,US Dollar,ACH,1
01/09/2022 00:21,10,8002BC970,10,8002BC970,3736.63,US Dollar,3736.63,US Dollar,Reinvestment,0
01/09/2022 05:22,70,100428660,8354,80371E780,6225800.04,US Dollar,6225800.04,US Dollar,Cheque,0
10/09/2022 09:08,23,8000EC7E0,1490,80029B9F0,11054.9,Euro,11054.9,Euro,ACH,1
03/09/2022 22:03,110,80D770110,235580,80D770A20,4262.43,Brazil Real,4262.43,Brazil Real,ACH,1
01/09/2022 00:11,1,8001CFD80,1,8001CFD80,16122.37,US Dollar,16122.37,US Dollar,Reinvestment,0
01/09/2022 00:12,3433,800265F20,3433,800265F20,5177.24,US Dollar,5177.24,US Dollar,Reinvestment,0
01/09/2022 05:23,1467,800442BE0,17748,80A04AE70,120.94,US Dollar,120.94,US Dollar,Cheque,0
01/09/2022 05:10,3229,802C02D00,213704,80B37F8B0,210.52,US Dollar,210.52,US Dollar,Cheque,0
09/09/2022 11:30,70,100428A08,148350,8123B4D50,1123.42,Saudi Riyal,1123.42,Saudi Riyal,Cash,1
08/09/2022 06:50,225,813D08131,152416,813D0FDA1,0.566332,Bitcoin,0.566332,Bitcoin,Bitcoin,1
01/09/2022 00:15,10,800187110,27637,80EC70230,110.71,US Dollar,110.71,US Dollar,Credit Card,0
01/09/2022 05:02,23842,801C37B30,221374,809F57280,244.37,US Dollar,244.37,US Dollar,Cheque,0
01/09/2022 00:14,1674,801009860,1411,80100A2C0,424245,US Dollar,424245,US Dollar,Cheque,0
13/09/2022 07:17,20,8001C97D0,23,8001B8810,15783.57,Euro,15783.57,Euro,ACH,1
05/09/2022 10:24,19740,8047B69C0,20,8047B6F80,26498.73,Yuan,26498.73,Yuan,ACH,1
01/09/2022 05:02,3149,80C0C35F0,3149,80C0C35F0,5.15,US Dollar,5.15,US Dollar,Reinvestment,0
04/09/2022 09:19,124331,8100B34B0,6075,802974110,19505.62,US Dollar,19505.62,US Dollar,ACH,1
01/09/2022 05:07,24869,80DA461E0,234347,80DAA12D0,3545.2,US Dollar,3545.2,US Dollar,ACH,0
01/09/2022 19:49,116781,806AEC200,217096,8074B26B0,242710.14,Ruble,242710.14,Ruble,Credit Card,0
01/09/2022 10:02,8074,80C37F640,131800,80C37F690,3013.55,Euro,3013.55,Euro,ACH,1
01/09/2022 05:09,26024,8027C33B0,21258,803240460,1765.75,US Dollar,1765.75,US Dollar,Cash,0
01/09/2022 19:32,117070,806E5E4B0,117070,806E5E4B0,655.97,Ruble,655.97,Ruble,Reinvestment,0
01/09/2022 00:14,70,100428660,220,800190EB0,22605.52,US Dollar,22605.52,US Dollar,Cheque,0
03/09/2022 17:43,118,80DDB7810,138335,80E526CD0,1576.57,Swiss Franc,1576.57,Swiss Franc,ACH,1
09/09/2022 19:14,19593,80EFACF30,27755,80A2DF610,7850.99,Australian Dollar,7850.99,Australian Dollar,ACH,1
01/09/2022 05:27,220,801D663C0,2385,80568D8B0,1357.63,US Dollar,1357.63,US Dollar,Cheque,0
08/09/2022 10:16,211,80CEE9820,235509,80CEEC460,49680.75,Brazil Real,49680.75,Brazil Real,ACH,1
08/09/2022 00:39,143242,8109A5270,245093,8109A5630,389.32,Shekel,389.32,Shekel,ACH,1
01/09/2022 05:04,228597,80BCC6D50,228597,80BCC6D50,14.7,US Dollar,14.7,US Dollar,Reinvestment,0
01/09/2022 19:31,7,808106F40,220541,8084E05D0,659.44,UK Pound,659.44,UK Pound,Cheque,0
01/09/2022 05:25,127142,80D4B1100,127142,80D4B1100,20.94,US Dollar,20.94,US Dollar,Reinvestment,0
01/09/2022 19:52,116425,80629A770,118190,806D914F0,2301144.48,Ruble,2301144.48,Ruble,Credit Card,0
08/09/2022 12:43,28183,8088E9DA0,134117,80CBA63F0,177016.95,Mexican Peso,177016.95,Mexican Peso,ACH,1
01/09/2022 00:25,1,800262700,1,800262700,9.91,US Dollar,9.91,US Dollar,Reinvestment,0
01/09/2022 00:18,1,800150C90,1,800150C90,24177.63,US Dollar,24177.63,US Dollar,Reinvestment,0
01/09/2022 05:25,8805,804F55FC0,14099,8070CFE60,676.67,US Dollar,676.67,US Dollar,Credit Card,0
10/09/2022 17:28,23833,80426FC30,13083,8025EF980,10795798.6,Euro,10795798.6,Euro,ACH,1
12/09/2022 09:17,243805,81172B400,220,8012CD590,16394.98,US Dollar,16394.98,US Dollar,ACH,1
04/09/2022 06:50,112989,8059D5880,112733,8059FBC60,228165.23,Rupee,228165.23,Rupee,ACH,1
01/09/2022 05:18,70,100428660,10,803DC46D0,1532.8,US Dollar,1532.8,US Dollar,Cheque,0
06/09/2022 06:21,16941,811B16940,249118,811F76830,1461.87,Saudi Riyal,1461.87,Saudi Riyal,ACH,1
07/09/2022 16:42,11030,80CB65920,6276,80D551FF0,18150.36,US Dollar,18150.36,US Dollar,ACH,1
10/09/2022 10:40,121,8000E1590,118,811A67510,28119.68,Saudi Riyal,28119.68,Saudi Riyal,ACH,1
06/09/2022 17:21,222,811B83280,150240,812D22980,36028.51,Saudi Riyal,36028.51,Saudi Riyal,ACH,1
01/09/2022 05:05,15980,804E76AE0,3144,80C0E9750,57.97,US Dollar,57.97,US Dollar,ACH,0
09/09/2022 09:56,231744,80C1F8240,213,80C1F8470,71756.18,Mexican Peso,71756.18,Mexican Peso,ACH,1
01/09/2022 05:03,1,8019F9050,5836,8045D5D70,11484.89,US Dollar,11484.89,US Dollar,ACH,0
01/09/2022 05:24,11318,806FFEEA0,221691,80B58D800,256.62,US Dollar,256.62,US Dollar,Cheque,0
04/09/2022 01:48,70,100428660,228921,80D5ED2F0,776.86,US Dollar,776.86,US Dollar,Cheque,1
11/09/2022 13:49,238845,80E5DBE80,220,8012CD590,19020.39,US Dollar,19020.39,US Dollar,ACH,1
02/09/2022 22:20,1674,801284F30,13037,801286470,4647.69,US Dollar,4647.69,US Dollar,ACH,1
01/09/2022 05:29,12381,800FACFA0,17753,80E4A40C0,77.38,US Dollar,77.38,US Dollar,Cheque,0
09/09/2022 23:07,235874,80D6D4BD0,136237,80D6D6620,13292.51,Brazil Real,13292.51,Brazil Real,ACH,1
05/09/2022 09:21,29,80CF37D80,15231,803A568D0,11766.38,Euro,11766.38,Euro,ACH,1
01/09/2022 11:32,1547,8020543A0,23525,8018DC000,4666.4,Euro,4666.4,Euro,ACH,1
01/09/2022 05:07,220,8026C5220,10642,80C9C6940,1848.99,US Dollar,1848.99,US Dollar,Cheque,0
17/09/2022 13:21,1,80C356B30,13057,801F61E70,12022.79,Euro,12022.79,Euro,ACH,1
01/09/2022 05:20,1,800576340,214621,80B808720,91.18,US Dollar,91.18,US Dollar,Cheque,0
01/09/2022 19:48,17554,806ECC130,10,806ECC0E0,3279294.98,Ruble,3279294.98,Ruble,ACH,0
01/09/2022 05:09,6010,802C1C610,114674,80E04AB00,5997.85,US Dollar,5997.85,US Dollar,Cheque,0
01/09/2022 05:25,10,8002C5EC0,3698,8040059D0,22.87,US Dollar,22.87,US Dollar,Credit Card,0
04/09/2022 16:39,11107,80338EC60,232583,80D3AF4B0,7624.56,US Dollar,7624.56,US Dollar,ACH,1
01/09/2022 05:10,1124,800821B00,219184,8081E26D0,204.48,US Dollar,204.48,US Dollar,Cheque,0
01/09/2022 05:29,70,100428660,27564,80DA2C760,2269.03,US Dollar,2269.03,US Dollar,Cash,0
08/09/2022 13:46,23289,808839F70,6179,80CEF8B40,16561.94,US Dollar,16561.94,US Dollar,ACH,1
01/09/2022 05:05,1467,80138A9F0,236046,80E1AA8E0,8.68,US Dollar,8.68,US Dollar,Cheque,0
01/09/2022 05:13,23537,80451FEA0,7042,80DEBC270,100.06,US Dollar,100.06,US Dollar,ACH,0
08/09/2022 16:30,1601,801139C30,14325,801A21E40,4787.29,US Dollar,4787.29,US Dollar,ACH,1
01/09/2022 05:07,11405,8078046F0,11405,8078046F0,171900.41,US Dollar,171900.41,US Dollar,Reinvestment,0
01/09/2022 19:33,113090,804FC78B0,115678,805DB2670,85342.41,Rupee,85342.41,Rupee,Cash,0
01/09/2022 05:06,111433,80D1AFD40,111433,80D1AFD40,16410.66,US Dollar,16410.66,US Dollar,Reinvestment,0
01/09/2022 05:28,70,100428660,22164,8088902C0,912.18,US Dollar,912.18,US Dollar,Cash,0
13/09/2022 05:39,33780,80E3C0300,214615,808FD5CA0,3916.34,US Dollar,3916.34,US Dollar,ACH,1
06/09/2022 00:28,33727,80C78A190,44351,810E92FB0,18211.12,US Dollar,18211.12,US Dollar,ACH,1
01/09/2022 19:56,221765,807FC1F70,212,808017D00,3520.21,UK Pound,3520.21,UK Pound,Cash,0
01/09/2022 05:26,18617,80BD71A70,29317,80DA487F0,1303.88,US Dollar,1303.88,US Dollar,Credit Card,0
01/09/2022 00:13,220,8001533D0,220,8001533D0,1150.3,US Dollar,1150.3,US Dollar,Reinvestment,0
06/09/2022 16:24,6625,80A79C440,1547,8028F2650,9563.62,Euro,9563.62,Euro,ACH,1
08/09/2022 20:43,111443,807B89E20,11157,801658CE0,14339.94,US Dollar,14339.94,US Dollar,ACH,1
09/09/2022 06:02,23289,808839F70,39678,80F177DB0,10075.67,Swiss Franc,10075.67,Swiss Franc,ACH,1
09/09/2022 14:25,221279,80C0D3710,127999,80AD0E740,4352.31,Australian Dollar,4352.31,Australian Dollar,ACH,1
01/09/2022 00:00,10,80022B180,10,80022B180,350954.69,US Dollar,350954.69,US Dollar,Reinvestment,0
01/09/2022 19:59,116781,80634C370,7,8063A4ED0,2958052.73,Ruble,2958052.73,Ruble,Cheque,0
10/09/2022 13:17,7548,8040AE4F0,12,80A42A870,266245.77,Mexican Peso,266245.77,Mexican Peso,ACH,1
03/09/2022 18:19,112,8000C76D0,13078,8053B01E0,823785.72,Rupee,823785.72,Rupee,ACH,1
01/09/2022 19:44,16649,806106DB0,217125,80630DDE0,202246.45,Ruble,202246.45,Ruble,Cash,0
05/09/2022 15:18,148350,811FFF630,148350,812D0C3C0,1648.28,Saudi Riyal,1648.28,Saudi Riyal,ACH,1
06/09/2022 23:16,70,100428978,41148,80FCE8E50,365.89,Swiss Franc,365.89,Swiss Franc,Credit Card,1
01/09/2022 05:08,11471,80112A2A0,8798,807B7C450,113.38,US Dollar,113.38,US Dollar,Wire,0
01/09/2022 05:01,114674,80D738E30,29003,80E3DA130,1899.15,US Dollar,1899.15,US Dollar,Cheque,0
10/09/2022 19:15,126783,80B57BF50,3698,80C81A1D0,4346.18,US Dollar,4346.18,US Dollar,ACH,1
05/09/2022 02:49,23691,8021353D0,15231,80266F880,5201.94,Euro,5201.94,Euro,ACH,1
01/09/2022 05:21,3335,8049136C0,3335,8049136C0,31750.14,US Dollar,27095.57,Euro,ACH,0
11/09/2022 05:46,15863,807D147A0,1292,80AE68D00,2493.11,US Dollar,2493.11,US Dollar,ACH,1
01/09/2022 19:54,116904,806353510,116904,806353510,2299569.75,Ruble,2299569.75,Ruble,Reinvestment,0
01/09/2022 05:06,70,100428660,31596,80BFD9290,1262.08,US Dollar,1262.08,US Dollar,Cheque,0
06/09/2022 12:36,32738,81312E570,228597,81312E660,2709.71,US Dollar,2709.71,US Dollar,ACH,1
01/09/2022 05:14,12446,804BA2620,5836,808666660,35188.13,US Dollar,35188.13,US Dollar,Cheque,0
09/09/2022 12:19,122055,808361B30,12561,80178FAA0,15864.02,Euro,15864.02,Euro,ACH,1
01/09/2022 05:22,10,800FC26F0,16031,802F7C400,52.32,US Dollar,52.32,US Dollar,Cheque,0
01/09/2022 19:57,116904,806A2DCF0,217641,806AE8050,5408.94,Ruble,5408.94,Ruble,Credit Card,0
10/09/2022 11:40,70,100428810,130107,812C92030,1702.13,UK Pound,1702.13,UK Pound,Cash,1
09/09/2022 15:55,1244,80A58A8E0,17732,80A58B7B0,655.38,US Dollar,655.38,US Dollar,ACH,1
01/09/2022 05:24,228921,80DA531B0,234347,80DAA12D0,2399.06,US Dollar,2399.06,US Dollar,ACH,0
09/09/2022 15:59,150240,812D22980,48309,811C599A0,74116,Saudi Riyal,74116,Saudi Riyal,ACH,1
01/09/2022 19:30,70,100428810,220504,808280790,295.81,UK Pound,295.81,UK Pound,Cash,0
10/09/2022 02:22,21615,812E7CA20,29788,812E7D4B0,14779.27,Yuan,14779.27,Yuan,ACH,1
04/09/2022 17:46,43049,8109E1600,45000,8109E1910,20717.21,Shekel,20717.21,Shekel,ACH,1
06/09/2022 03:38,2915,80693BC00,29814,80BB289A0,11442.49,Euro,11442.49,Euro,ACH,1
06/09/2022 03:10,120292,80862E480,22957,80862E4D0,2044.01,UK Pound,2044.01,UK Pound,ACH,1
01/09/2022 19:54,13184,805C26F90,15385,805C746D0,818416.61,Rupee,818416.61,Rupee,Wire,0
01/09/2022 05:07,22758,80149C170,111764,807081420,570.84,US Dollar,570.84,US Dollar,Credit Card,0
01/09/2022 05:04,701,806FF3590,701,806FF3590,212.47,US Dollar,212.47,US Dollar,Reinvestment,0
03/09/2022 06:18,21745,803366440,217125,80636A7A0,1436179.23,Ruble,1436179.23,Ruble,ACH,1
06/09/2022 19:27,27954,80C4C2630,18617,80C4C3090,6148.28,US Dollar,6148.28,US Dollar,ACH,1
01/09/2022 05:20,2843,800F27E20,18617,80A37F9A0,2746.44,US Dollar,2746.44,US Dollar,Credit Card,0
06/09/2022 00:22,4766,808F9E440,11157,808F9E990,1367.2,US Dollar,1367.2,US Dollar,ACH,1
06/09/2022 00:29,70,100428660,17729,8055DC880,144.74,US Dollar,144.74,US Dollar,Credit Card,1
01/09/2022 05:01,70,100428660,6075,8034080C0,152.41,US Dollar,152.41,US Dollar,Cash,0
08/09/2022 23:49,13862,8078765D0,3489,801C63740,9676.17,Euro,9676.17,Euro,ACH,1
01/09/2022 00:16,10,800110D50,10,800110D50,18.23,US Dollar,18.23,US Dollar,Reinvestment,0
08/09/2022 00:19,5836,80DEE3B40,228054,80A49BA50,8268.78,Australian Dollar,8268.78,Australian Dollar,ACH,1
01/09/2022 05:15,11471,8072184A0,11471,8072184A0,25496.47,US Dollar,25496.47,US Dollar,Reinvestment,0
01/09/2022 05:04,38555,803A836F0,2824,803A84550,25.11,US Dollar,25.11,US Dollar,ACH,0
01/09/2022 05:29,10,800947560,213952,80D2819B0,10854.17,US Dollar,10854.17,US Dollar,Credit Card,0
01/09/2022 19:36,70,1004287C8,219570,807324A70,6462.36,Ruble,6462.36,Ruble,Credit Card,0
01/09/2022 05:18,1047,807352390,18015,808543250,2523.3,US Dollar,2523.3,US Dollar,Cheque,0
11/09/2022 21:11,25075,80D165A40,117070,807065AD0,67841.59,Ruble,67841.59,Ruble,ACH,1
01/09/2022 00:29,220,8002B92A0,220,8002B92A0,7.14,US Dollar,7.14,US Dollar,Reinvestment,0
10/09/2022 13:12,12381,80352E390,2385,80352F4B0,179.31,US Dollar,179.31,US Dollar,ACH,1
01/09/2022 05:09,111764,80511C1D0,10642,805E06190,3340.26,US Dollar,3340.26,US Dollar,Credit Card,0
08/09/2022 04:43,9679,80452D470,28248,80A7C4D30,636.11,Australian Dollar,636.11,Australian Dollar,ACH,1
09/09/2022 12:23,17222,806414FC0,19740,8047B9AD0,98969.27,Yuan,98969.27,Yuan,ACH,1
09/09/2022 16:13,21749,80154AAF0,13264,80251B440,3536.88,US Dollar,3536.88,US Dollar,ACH,1
01/09/2022 00:03,10,800152A90,10,800152A90,4933.91,US Dollar,4933.91,US Dollar,Reinvestment,0
10/09/2022 02:40,17554,806F68EF0,16792,806F69CE0,132727.7,Ruble,132727.7,Ruble,ACH,1
01/09/2022 05:03,113685,80DA46AF0,234347,80DAA12D0,1059.1,US Dollar,1059.1,US Dollar,ACH,0
02/09/2022 12:28,2467,801018DA0,135981,80F984C70,9767.96,US Dollar,9767.96,US Dollar,ACH,1
